year,election_type,district,ward,ed_num,ed_label,shapefile_key,Julie Propis Penman,Marc A. Coppola,"Blank, Void & Scattering",TOTAL,Brian C. Davis,David A. Franczyk,Anthony Pendergrass,Patsy J. Bevelock Jr.,Richard A. Fontana,Ricky T. Donovan Sr.,Antoine M. Thompson,Dominic J. Bonifacio Jr.,Dominic J. Bonifacio Jr. Consevative,Joseph Golombek Jr.,Genevieve M. Kenyon,James D. Griffin,Mary M. Martino,Bonnie E. Russell,Donald Turk Barnes,Charley H. Fisher III,Ronald H. Fleming,Clarence D. Dent,Robert M. Okoniewski,Louis D. Turchiarelli,Betty Jean Grant,Michael J. LoCurto,Bryon J. McIntyre,Demone A. Smith,David A. Rivera,Sergio R. Rodriguez,Peter J. Savage III,Sergio R. Rodriguez Taxpayers First,Eric M. Jones,Joseph Golombek Jr,Michael P. Kearns,Jessica Maglietto,Samuel A. Herbert,Melissa R. H. Brown,Terrence A. Robinson,Dwayne A. Ferguson,Darius G. Pridgen,Richard A .Fontana,DeMario J. Badger,Kenneth J. Phillips,Pamela D. Cahill,Rochelle A. Ricchiazzi,Joel Feroleto,Peter A. Rouff,Terrance L. Heard 1 Ellicott,David P. Howard,Ulysees O. Wingo Sr,Michael A. Woolford,Yvette Suarez,Charley Tarr,Christopher P. Scanlon,Rasheed N.C. Wyatt,David A Franczyk,Samuel A Herbert,Joseph A Mascia,David Howard,Lamone Gibson,Ulysees O Wingo Sr,Sharon M Belton-Cottman,"Blank, Void, & Scattering",Mitch Nowakowski,Raymond Brinson,Mohammed Jahangir Alam United Fillmore District,David P. Howard Choice,Sam Herbert,Bryan J. Bollman,Antionette T. Craig Lovejoy United 5,Ulysees O. Wingo,Veronica Golden,Nate Boyd,Mark T. Supples,Rasheed N. Wyatt,Dorethea Franklin,Gerhardt J. Yaskow,Tina Sanders,Pharoah V. Paige,Total,Esther Smothers,Nathan L. Boyd,Jennifer L. Strickland,Kathryn E. A. Franco,Joel P. Feroleto,Blank,Void,Scattering,Leah M. Halton Pope,Leah M. Halton-Pope,Michael Chapman Community 1,Mitchell P. Nowakowski,David K. McElroy,Zeneta B. Everhart,Murray Holman,Gina R. Davis,Kathryn E.A. Franco,Emin Eddie Egriu,Matt Dearing,Cedric Holloway,Mohammed N. Uddin,India B. Walton,Eve Shippens,Kathryn E A Franco
2003,general,ellicott,ELL,11,11th District ……………,Buffalo ELL 11,,,70.0,165.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,12,12th District ……………,Buffalo ELL 12,,,9.0,25.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,13,13th District ……………,Buffalo ELL 13,,,56.0,163.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,14,14th District ……………,Buffalo ELL 14,,,40.0,163.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,15,15th District ……………,Buffalo ELL 15,,,28.0,201.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,16,16th District ……………,Buffalo ELL 16,,,26.0,196.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,17,17th District ……………,Buffalo ELL 17,,,37.0,100.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,18,18th District ……………,Buffalo ELL 18,,,32.0,252.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,19,19th District ……………,Buffalo ELL 19,,,49.0,107.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,20,20th District ……………,Buffalo ELL 20,,,19.0,128.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,21,21st District ……………,Buffalo ELL 21,,,8.0,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,22,22nd District ……………,Buffalo ELL 22,,,29.0,70.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,23,23rd District ……………,Buffalo ELL 23,,,26.0,153.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,24,24th District ……………,Buffalo ELL 24,,,39.0,209.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,25,25th District ……………,Buffalo ELL 25,,,35.0,177.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,26,26th District ……………,Buffalo ELL 26,,,8.0,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,27,27th District ……………,Buffalo ELL 27,,,41.0,244.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,28,28th District ……………,Buffalo ELL 28,,,11.0,40.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,29,29th District ……………,Buffalo ELL 29,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,30,30th District ……………,Buffalo ELL 30,,,27.0,199.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,31,31st District ……………,Buffalo ELL 31,,,13.0,90.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,32,32nd District ……………,Buffalo ELL 32,,,44.0,136.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,33,33rd District ……………,Buffalo ELL 33,,,39.0,179.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,34,34th District ……………,Buffalo ELL 34,,,12.0,85.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,35,35th District ……………,Buffalo ELL 35,,,61.0,151.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,36,36th District ……………,Buffalo ELL 36,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,37,37th District ……………,Buffalo ELL 37,,,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,38,38th District ……………,Buffalo ELL 38,,,45.0,133.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,39,39th District ……………,Buffalo ELL 39,,,32.0,189.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,40,40th District ……………,Buffalo ELL 40,,,41.0,238.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,ellicott,ELL,41,41st District ……………,Buffalo ELL 41,,,30.0,74.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,1,1st District ……………,Buffalo FIL 1,,,3.0,32.0,,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,2,2nd District ……………,Buffalo FIL 2,,,18.0,60.0,,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,3,3rd District ……………,Buffalo FIL 3,,,21.0,57.0,,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,4,4th District ……………,Buffalo FIL 4,,,24.0,91.0,,62.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,5,5th District ……………,Buffalo FIL 5,,,1.0,5.0,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,6,6th District ……………,Buffalo FIL 6,,,28.0,100.0,,71.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,7,7th District ……………,Buffalo FIL 7,,,13.0,98.0,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,8,8th District ……………,Buffalo FIL 8,,,10.0,59.0,,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,9,9th District ……………,Buffalo FIL 9,,,13.0,109.0,,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,10,10th District ……………,Buffalo FIL 10,,,16.0,64.0,,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,11,11th District ……………,Buffalo FIL 11,,,16.0,68.0,,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,12,12th District ……………,Buffalo FIL 12,,,16.0,115.0,,99.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,13,13th District ……………,Buffalo FIL 13,,,89.0,208.0,,111.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,14,14th District ……………,Buffalo FIL 14,,,15.0,42.0,,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,15,15th District ……………,Buffalo FIL 15,,,1.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,16,16th District ……………,Buffalo FIL 16,,,18.0,38.0,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,17,17th District ……………,Buffalo FIL 17,,,22.0,197.0,,175.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,18,18th District ……………,Buffalo FIL 18,,,18.0,64.0,,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,19,19th District ……………,Buffalo FIL 19,,,24.0,91.0,,64.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,20,20th District ……………,Buffalo FIL 20,,,37.0,66.0,,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,21,21st District ……………,Buffalo FIL 21,,,11.0,63.0,,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,22,22nd District ……………,Buffalo FIL 22,,,12.0,77.0,,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,23,23rd District ……………,Buffalo FIL 23,,,35.0,82.0,,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,24,24th District ……………,Buffalo FIL 24,,,58.0,433.0,,375.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,25,25th District ……………,Buffalo FIL 25,,,44.0,111.0,,66.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,26,26th District ……………,Buffalo FIL 26,,,11.0,46.0,,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,27,27th District ……………,Buffalo FIL 27,,,63.0,148.0,,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,28,28th District ……………,Buffalo FIL 28,,,1.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,29,29th District ……………,Buffalo FIL 29,,,3.0,3.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,30,30th District ……………,Buffalo FIL 30,,,0.0,6.0,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,31,31st District ……………,Buffalo FIL 31,,,9.0,103.0,,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,32,32nd District ……………,Buffalo FIL 32,,,22.0,94.0,,66.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,33,33rd District ……………,Buffalo FIL 33,,,1.0,14.0,,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,34,34th District ……………,Buffalo FIL 34,,,26.0,101.0,,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,35,35th District ……………,Buffalo FIL 35,,,48.0,143.0,,59.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,36,36th District ……………,Buffalo FIL 36,,,0.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,37,37th District ……………,Buffalo FIL 37,,,48.0,319.0,,271.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,38,38th District ……………,Buffalo FIL 38,,,47.0,122.0,,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,39,39th District ……………,Buffalo FIL 39,,,50.0,111.0,,49.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,40,40th District ……………,Buffalo FIL 40,,,32.0,118.0,,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,41,41st District ……………,Buffalo FIL 41,,,11.0,73.0,,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,42,42nd District ……………,Buffalo FIL 42,,,58.0,123.0,,63.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,43,43rd District ……………,Buffalo FIL 43,,,43.0,107.0,,62.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,44,44th District ……………,Buffalo FIL 44,,,35.0,243.0,,208.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,45,45th District ……………,Buffalo FIL 45,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,fillmore,FIL,46,46th District ……………,Buffalo FIL 46,,,48.0,113.0,,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,1,1st District ……………,Buffalo LOV 1,,,5.0,42.0,,,,0.0,35.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,2,2nd District ……………,Buffalo LOV 2,,,37.0,324.0,,,,42.0,232.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,3,3rd District ……………,Buffalo LOV 3,,,29.0,295.0,,,,27.0,226.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,4,4th District ……………,Buffalo LOV 4,,,29.0,126.0,,,,12.0,79.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,5,5th District ……………,Buffalo LOV 5,,,9.0,137.0,,,,22.0,98.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,6,6th District ……………,Buffalo LOV 6,,,18.0,262.0,,,,31.0,198.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,7,7th District ……………,Buffalo LOV 7,,,16.0,249.0,,,,60.0,149.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,general,lovejoy,LOV,8,8th District ……………,Buffalo LOV 8,,,25.0,331.0,,,,32.0,266.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
