year,election_type,ward,ed_num,ed_label,shapefile_key,Mark J F Schroeder,Byron W Brown,Betty Jean Grant,Taniqua Simmons,Beverly A. Gray,Anthony M. Masiello,"Blank, Void & Scattering",TOTAL,Judith Einach Write In,Steven A. Calvaneso,Byron W. Brown,Kevin P. Gaughan,Kevin J. Helfer,Charles J. Flynn,Judith S. Einach,Michael P. Kearns,Bernie Tolbert,Sergio R. Rodriguez,Anita L Howard,Terrence A Robinson,total,India B. Walton,Le'Candice M. Durham,Blank,Void,Scattering,Total,Byron Brown,Ben Carlisle,Jaz Miles,William O'Dell,"Blank, Void, and Scattering",Christopher P. Scanlon,Anthony J.P. Tyson-Thompson,Rasheed N.C. Wyatt,Garnell Whitfield Jr.,Sean M. Ryan,Michael Gainer,James R. Gardner,Michael Gainer Restore Buffalo,Kevin Gay,Charles A. Notaro
2017,primary,UNI,2,Uni 002,Buffalo UNI 2,92.0,127.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,4,Uni 004,Buffalo UNI 4,43.0,90.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,9,Uni 009,Buffalo UNI 9,7.0,18.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,10,Uni 010,Buffalo UNI 10,25.0,142.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,11,Uni 011,Buffalo UNI 11,14.0,76.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,12,Uni 012,Buffalo UNI 12,65.0,223.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,13,Uni 013,Buffalo UNI 13,27.0,155.0,34.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,15,Uni 015,Buffalo UNI 15,27.0,136.0,53.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,16,Uni 016,Buffalo UNI 16,28.0,99.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,17,Uni 017,Buffalo UNI 17,25.0,154.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,19,Uni 019,Buffalo UNI 19,22.0,92.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,21,Uni 021,Buffalo UNI 21,15.0,134.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,22,Uni 022,Buffalo UNI 22,28.0,71.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,23,Uni 023,Buffalo UNI 23,11.0,84.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,24,Uni 024,Buffalo UNI 24,11.0,101.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,25,Uni 025,Buffalo UNI 25,22.0,134.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,primary,UNI,26,Uni 026,Buffalo UNI 26,10.0,88.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,1,1st District ..........,Buffalo DEL 1,,,,,1.0,5.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,2,2nd District ..........,Buffalo DEL 2,,,,,21.0,140.0,13.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,3,3rd District ..........,Buffalo DEL 3,,,,,16.0,88.0,10.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,4,4th District ..........,Buffalo DEL 4,,,,,8.0,92.0,17.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,5,5th District ..........,Buffalo DEL 5,,,,,25.0,103.0,17.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,6,6th District ..........,Buffalo DEL 6,,,,,27.0,123.0,17.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,7,7th District ..........,Buffalo DEL 7,,,,,4.0,11.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,8,8th District ..........,Buffalo DEL 8,,,,,15.0,112.0,8.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,9,9th District ..........,Buffalo DEL 9,,,,,21.0,122.0,12.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,10,10th District ..........,Buffalo DEL 10,,,,,17.0,54.0,20.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,11,11th District ..........,Buffalo DEL 11,,,,,5.0,12.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,12,12th District ..........,Buffalo DEL 12,,,,,31.0,102.0,18.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,13,13th District ..........,Buffalo DEL 13,,,,,17.0,63.0,7.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,14,14th District ..........,Buffalo DEL 14,,,,,11.0,20.0,5.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,15,15th District ..........,Buffalo DEL 15,,,,,13.0,25.0,3.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,16,16th District ..........,Buffalo DEL 16,,,,,25.0,71.0,9.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,17,17th District ..........,Buffalo DEL 17,,,,,3.0,8.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,18,18th District ..........,Buffalo DEL 18,,,,,29.0,61.0,14.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,19,19th District ..........,Buffalo DEL 19,,,,,12.0,114.0,20.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,20,20th District ..........,Buffalo DEL 20,,,,,15.0,74.0,13.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,21,21st District ..........,Buffalo DEL 21,,,,,11.0,95.0,11.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,22,22nd District ..........,Buffalo DEL 22,,,,,23.0,65.0,8.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,23,23rd District ..........,Buffalo DEL 23,,,,,18.0,71.0,8.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,24,24th District ..........,Buffalo DEL 24,,,,,15.0,70.0,7.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,25,25th District ..........,Buffalo DEL 25,,,,,28.0,81.0,10.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,26,26th District ..........,Buffalo DEL 26,,,,,33.0,188.0,28.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,27,27th District ..........,Buffalo DEL 27,,,,,21.0,100.0,18.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,28,28th District ..........,Buffalo DEL 28,,,,,19.0,54.0,14.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,29,29th District ..........,Buffalo DEL 29,,,,,27.0,106.0,10.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,30,30th District ..........,Buffalo DEL 30,,,,,24.0,99.0,18.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,31,31st District ..........,Buffalo DEL 31,,,,,8.0,60.0,8.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,32,32nd District ..........,Buffalo DEL 32,,,,,0.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,33,33rd District ..........,Buffalo DEL 33,,,,,13.0,89.0,8.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,34,34th District ..........,Buffalo DEL 34,,,,,13.0,97.0,16.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,35,35th District ..........,Buffalo DEL 35,,,,,8.0,38.0,3.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,36,36th District ..........,Buffalo DEL 36,,,,,25.0,108.0,26.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,37,37th District ..........,Buffalo DEL 37,,,,,15.0,60.0,17.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,38,38th District ..........,Buffalo DEL 38,,,,,38.0,44.0,5.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,39,39th District ..........,Buffalo DEL 39,,,,,18.0,39.0,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,40,40th District ..........,Buffalo DEL 40,,,,,12.0,30.0,4.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,41,41st District ..........,Buffalo DEL 41,,,,,9.0,64.0,6.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,42,42nd District ..........,Buffalo DEL 42,,,,,14.0,49.0,8.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,43,43rd District ..........,Buffalo DEL 43,,,,,10.0,85.0,21.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,44,44th District ..........,Buffalo DEL 44,,,,,1.0,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,DEL,45,45th District ..........,Buffalo DEL 45,,,,,18.0,121.0,19.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,1,1st District ..........,Buffalo ELL 1,,,,,35.0,36.0,5.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,2,2nd District ..........,Buffalo ELL 2,,,,,41.0,31.0,9.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,3,3rd District ..........,Buffalo ELL 3,,,,,55.0,51.0,8.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,4,4th District ..........,Buffalo ELL 4,,,,,33.0,32.0,4.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,5,5th District ..........,Buffalo ELL 5,,,,,14.0,49.0,8.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,6,6th District ..........,Buffalo ELL 6,,,,,40.0,65.0,11.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,7,7th District ..........,Buffalo ELL 7,,,,,9.0,50.0,9.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,8,8th District ..........,Buffalo ELL 8,,,,,17.0,75.0,17.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,9,9th District ..........,Buffalo ELL 9,,,,,3.0,2.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,10,10th District ..........,Buffalo ELL 10,,,,,9.0,54.0,7.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,11,11th District ..........,Buffalo ELL 11,,,,,9.0,57.0,10.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,12,12th District ..........,Buffalo ELL 12,,,,,5.0,17.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,13,13th District ..........,Buffalo ELL 13,,,,,24.0,17.0,35.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,14,14th District ..........,Buffalo ELL 14,,,,,37.0,52.0,11.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,15,15th District ..........,Buffalo ELL 15,,,,,94.0,89.0,20.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,16,16th District ..........,Buffalo ELL 16,,,,,49.0,132.0,23.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,17,17th District ..........,Buffalo ELL 17,,,,,23.0,58.0,9.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,18,18th District ..........,Buffalo ELL 18,,,,,82.0,124.0,44.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,19,19th District ..........,Buffalo ELL 19,,,,,1.0,4.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,20,20th District ..........,Buffalo ELL 20,,,,,42.0,61.0,9.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,21,21st District ..........,Buffalo ELL 21,,,,,3.0,9.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,22,22nd District ..........,Buffalo ELL 22,,,,,3.0,16.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,23,23rd District ..........,Buffalo ELL 23,,,,,35.0,31.0,15.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,24,24th District ..........,Buffalo ELL 24,,,,,59.0,69.0,24.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,25,25th District ..........,Buffalo ELL 25,,,,,80.0,72.0,15.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,26,26th District ..........,Buffalo ELL 26,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,27,27th District ..........,Buffalo ELL 27,,,,,21.0,14.0,2.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,28,28th District ..........,Buffalo ELL 28,,,,,30.0,55.0,4.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,29,29th District ..........,Buffalo ELL 29,,,,,86.0,75.0,15.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,30,30th District ..........,Buffalo ELL 30,,,,,52.0,66.0,6.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,31,31st District ..........,Buffalo ELL 31,,,,,21.0,27.0,11.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,32,32nd District ..........,Buffalo ELL 32,,,,,39.0,29.0,8.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,33,33rd District ..........,Buffalo ELL 33,,,,,60.0,76.0,14.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,34,34th District ..........,Buffalo ELL 34,,,,,24.0,46.0,8.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,35,35th District ..........,Buffalo ELL 35,,,,,12.0,53.0,5.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,36,36th District ..........,Buffalo ELL 36,,,,,4.0,17.0,2.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,37,37th District ..........,Buffalo ELL 37,,,,,22.0,28.0,5.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,38,38th District ..........,Buffalo ELL 38,,,,,43.0,62.0,14.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,39,39th District ..........,Buffalo ELL 39,,,,,65.0,75.0,19.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,40,40th District ..........,Buffalo ELL 40,,,,,48.0,70.0,14.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,41,41st District ..........,Buffalo ELL 41,,,,,14.0,38.0,8.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,ELL,42,42nd District ..........,Buffalo ELL 42,,,,,7.0,48.0,13.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,1,1st District ..........,Buffalo FIL 1,,,,,12.0,53.0,11.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,2,2nd District ..........,Buffalo FIL 2,,,,,2.0,7.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,3,3rd District ..........,Buffalo FIL 3,,,,,9.0,48.0,9.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,4,4th District ..........,Buffalo FIL 4,,,,,14.0,62.0,19.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,5,5th District ..........,Buffalo FIL 5,,,,,11.0,36.0,9.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,6,6th District ..........,Buffalo FIL 6,,,,,13.0,43.0,11.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,7,7th District ..........,Buffalo FIL 7,,,,,10.0,44.0,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,8,8th District ..........,Buffalo FIL 8,,,,,9.0,21.0,3.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,9,9th District ..........,Buffalo FIL 9,,,,,10.0,50.0,11.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,10,10th District ..........,Buffalo FIL 10,,,,,10.0,22.0,4.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,11,11th District ..........,Buffalo FIL 11,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,12,12th District ..........,Buffalo FIL 12,,,,,15.0,60.0,7.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,13,13th District ..........,Buffalo FIL 13,,,,,20.0,34.0,10.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,14,14th District ..........,Buffalo FIL 14,,,,,12.0,20.0,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,15,15th District ..........,Buffalo FIL 15,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,16,16th District ..........,Buffalo FIL 16,,,,,13.0,13.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,17,17th District ..........,Buffalo FIL 17,,,,,16.0,82.0,13.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,18,18th District ..........,Buffalo FIL 18,,,,,16.0,42.0,14.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,19,19th District ..........,Buffalo FIL 19,,,,,22.0,47.0,17.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,20,20th District ..........,Buffalo FIL 20,,,,,28.0,26.0,16.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,21,21st District ..........,Buffalo FIL 21,,,,,3.0,23.0,10.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,22,22nd District ..........,Buffalo FIL 22,,,,,7.0,28.0,9.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,23,23rd District ..........,Buffalo FIL 23,,,,,12.0,34.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,24,24th District ..........,Buffalo FIL 24,,,,,11.0,93.0,20.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,25,25th District ..........,Buffalo FIL 25,,,,,37.0,65.0,8.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,26,26th District ..........,Buffalo FIL 26,,,,,6.0,12.0,6.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,27,27th District ..........,Buffalo FIL 27,,,,,35.0,75.0,10.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,28,28th District ..........,Buffalo FIL 28,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,29,29th District ..........,Buffalo FIL 29,,,,,0.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,30,30th District ..........,Buffalo FIL 30,,,,,1.0,10.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,31,31st District ..........,Buffalo FIL 31,,,,,2.0,40.0,11.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,32,32nd District ..........,Buffalo FIL 32,,,,,13.0,38.0,6.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,33,33rd District ..........,Buffalo FIL 33,,,,,0.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,34,34th District ..........,Buffalo FIL 34,,,,,26.0,54.0,10.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,35,35th District ..........,Buffalo FIL 35,,,,,14.0,9.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,36,36th District ..........,Buffalo FIL 36,,,,,43.0,47.0,8.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,37,37th District ..........,Buffalo FIL 37,,,,,13.0,88.0,33.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,38,38th District ..........,Buffalo FIL 38,,,,,58.0,48.0,9.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,39,39th District ..........,Buffalo FIL 39,,,,,33.0,42.0,9.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,40,40th District ..........,Buffalo FIL 40,,,,,4.0,40.0,10.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,FIL,41,41st District ..........,Buffalo FIL 41,,,,,10.0,61.0,16.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,1,1st District ..........,Buffalo LOV 1,,,,,1.0,13.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,2,2nd District ..........,Buffalo LOV 2,,,,,11.0,136.0,23.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,3,3rd District ..........,Buffalo LOV 3,,,,,10.0,128.0,19.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,4,4th District ..........,Buffalo LOV 4,,,,,38.0,47.0,4.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,5,5th District ..........,Buffalo LOV 5,,,,,8.0,41.0,4.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,6,6th District ..........,Buffalo LOV 6,,,,,12.0,70.0,18.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,7,7th District ..........,Buffalo LOV 7,,,,,6.0,82.0,10.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,8,8th District ..........,Buffalo LOV 8,,,,,12.0,128.0,18.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,9,9th District ..........,Buffalo LOV 9,,,,,21.0,109.0,13.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,10,10th District ..........,Buffalo LOV 10,,,,,17.0,34.0,2.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,11,11th District ..........,Buffalo LOV 11,,,,,13.0,133.0,22.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,12,12th District ..........,Buffalo LOV 12,,,,,0.0,54.0,12.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,13,13th District ..........,Buffalo LOV 13,,,,,7.0,66.0,12.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,14,14th District ..........,Buffalo LOV 14,,,,,42.0,57.0,7.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,15,15th District ..........,Buffalo LOV 15,,,,,20.0,116.0,16.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,primary,LOV,16,16th District ..........,Buffalo LOV 16,,,,,16.0,44.0,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
